2024-04-10 21:19:59,143 INFO  Logger.cs: 70 - 
2024-04-10 21:27:38,923 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Cobot s(1)
2024-04-10 21:27:38,923 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cobot s(1)
2024-04-10 21:27:38,924 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-10 21:27:38,924 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-04-10 21:27:38,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cobot s(1).STEP-1
2024-04-10 21:27:38,925 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Cobot s(1).STEP-1
2024-04-10 21:27:38,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cobot s(1).STEP-1
2024-04-10 21:27:39,110 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-10 21:27:39,111 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-10 21:27:39,113 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-10 21:27:47,293 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:27:48,966 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:28:16,102 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:28:17,286 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:28:20,457 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:28:30,661 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:28:44,428 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:28:45,660 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:28:48,169 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:31:04,188 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:31:15,133 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:31:17,991 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:31:19,506 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:31:43,528 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-04-10 21:31:43,724 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-10 21:32:09,760 INFO  SwAddin.cs: 294 - Assembly export called for file Cobot s(1)
2024-04-10 21:32:09,761 INFO  SwAddin.cs: 299 - Save is required
2024-04-10 21:32:09,761 INFO  SwAddin.cs: 313 - Saving assembly
2024-04-10 21:32:09,761 INFO  SwAddin.cs: 316 - Opening property manager
2024-04-10 21:32:09,761 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Cobot s(1)
2024-04-10 21:32:09,762 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Cobot s(1)
2024-04-10 21:32:09,762 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Cobot s(1)
2024-04-10 21:32:09,762 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-10 21:32:09,762 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-04-10 21:32:09,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Cobot s(1).STEP-1
2024-04-10 21:32:09,763 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Cobot s(1).STEP-1
2024-04-10 21:32:09,763 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Cobot s(1).STEP-1
2024-04-10 21:32:09,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cobot s(1)
2024-04-10 21:32:09,764 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Cobot s(1)
2024-04-10 21:32:09,764 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cobot s(1)
2024-04-10 21:32:09,764 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-10 21:32:09,764 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-04-10 21:32:09,764 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cobot s(1).STEP-1
2024-04-10 21:32:09,765 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Cobot s(1).STEP-1
2024-04-10 21:32:09,765 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cobot s(1).STEP-1
2024-04-10 21:32:09,941 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-10 21:32:09,944 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
